target_id,target_ja,enemy_id,enemy_ja,enemy_role,enemy_sub_role,coverage_score,text_score,rating_score,uniqueness_score,total_quality_score,quality_band,issue_count,missing_sources,placeholder_terms,short_text_fields,duplicate_warning,rating_range_for_target,source_count,one_line_summary,next_edit_priority,review_status,quality_version
Reaper,リーパー,Emre,エムレ,ダメージ,スペシャリスト,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対エムレ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Cassidy,キャスディ,ダメージ,シャープシューター,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対キャスディ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Sojourn,ソジョーン,ダメージ,シャープシューター,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ソジョーン: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ソルジャー76: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Hanzo,ハンゾー,ダメージ,シャープシューター,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ハンゾー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Freja,フレイヤ,ダメージ,リコン,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対フレイヤ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Anran,アンラン,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対アンラン: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Genji,ゲンジ,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ゲンジ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Shion,シオン,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対シオン: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Sombra,ソンブラ,ダメージ,リコン,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ソンブラ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Tracer,トレーサー,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対トレーサー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Venture,ベンチャー,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ベンチャー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Reaper,リーパー,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対リーパー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Vendetta,ヴェンデッタ,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ヴェンデッタ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Echo,エコー,ダメージ,リコン,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対エコー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Pharah,ファラ,ダメージ,リコン,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ファラ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Symmetra,シンメトラ,ダメージ,スペシャリスト,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対シンメトラ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Junkrat,ジャンクラット,ダメージ,スペシャリスト,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ジャンクラット: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Torbjörn,トールビョーン,ダメージ,スペシャリスト,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対トールビョーン: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Bastion,バスティオン,ダメージ,スペシャリスト,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対バスティオン: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Mei,メイ,ダメージ,スペシャリスト,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対メイ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Illari,イラリー,サポート,サバイバー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対イラリー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Jetpack Cat,ジェットパック・キャット,サポート,タクティシャン,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ジェットパック・キャット: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Juno,ジュノ,サポート,サバイバー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ジュノ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Baptiste,バティスト,サポート,タクティシャン,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対バティスト: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Mercy,マーシー,サポート,メディック,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対マーシー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Lifeweaver,ライフウィーバー,サポート,メディック,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ライフウィーバー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Kiriko,キリコ,サポート,メディック,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対キリコ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Brigitte,ブリギッテ,サポート,サバイバー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ブリギッテ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Moira,モイラ,サポート,メディック,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対モイラ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Lúcio,ルシオ,サポート,タクティシャン,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ルシオ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Ana,アナ,サポート,タクティシャン,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対アナ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Wuyang,ウーヤン,サポート,サバイバー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ウーヤン: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Zenyatta,ゼニヤッタ,サポート,タクティシャン,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ゼニヤッタ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Reaper,リーパー,Mizuki,ミズキ,サポート,サバイバー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,リーパー対ミズキ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,D.Va,D.Va,タンク,イニシエーター,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対D.Va: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Winston,ウィンストン,タンク,イニシエーター,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ウィンストン: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Doomfist,ドゥームフィスト,タンク,イニシエーター,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ドゥームフィスト: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Hazard,ハザード,タンク,ストールワート,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ハザード: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Wrecking Ball,レッキング・ボール,タンク,イニシエーター,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対レッキング・ボール: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Zarya,ザリア,タンク,ブルーザー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ザリア: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Junker Queen,ジャンカー・クイーン,タンク,ストールワート,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ジャンカー・クイーン: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Domina,ドミナ,タンク,ストールワート,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ドミナ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Mauga,マウガ,タンク,ブルーザー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対マウガ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Ramattra,ラマットラ,タンク,ストールワート,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ラマットラ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Roadhog,ロードホッグ,タンク,ブルーザー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ロードホッグ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Orisa,オリーサ,タンク,ブルーザー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対オリーサ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Sigma,シグマ,タンク,ストールワート,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対シグマ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Reinhardt,ラインハルト,タンク,ストールワート,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ラインハルト: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Ashe,アッシュ,ダメージ,シャープシューター,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対アッシュ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Widowmaker,ウィドウメイカー,ダメージ,シャープシューター,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ウィドウメイカー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Emre,エムレ,ダメージ,スペシャリスト,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対エムレ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Cassidy,キャスディ,ダメージ,シャープシューター,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対キャスディ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Sojourn,ソジョーン,ダメージ,シャープシューター,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ソジョーン: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Soldier: 76,ソルジャー76,ダメージ,スペシャリスト,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ソルジャー76: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Hanzo,ハンゾー,ダメージ,シャープシューター,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ハンゾー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Freja,フレイヤ,ダメージ,リコン,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対フレイヤ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Anran,アンラン,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対アンラン: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Genji,ゲンジ,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ゲンジ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Shion,シオン,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対シオン: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Sombra,ソンブラ,ダメージ,リコン,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ソンブラ: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Tracer,トレーサー,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対トレーサー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Venture,ベンチャー,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対ベンチャー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
Symmetra,シンメトラ,Reaper,リーパー,ダメージ,フランカー,100,79,47,100,84,B,7,,,detail.main|detail.move|detail.sustain|detail.ultimate|detail.cue|detail.practice|unique.duplication_guardrail,,5.0-5.0 stdev 0.00,10,シンメトラ対リーパー: 品質B、スコア84/100。短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,短い説明欄へ勝ち方・負け筋・確認タイミングを追記。,needs_depth,v50.15
